"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.668,0,0.0055199701,4.48091e-05,2.59
"deconvolveR",0.905,0,0.0156130577,0.0001961695,7.73
"NoisyVar",0.872,0,0.0076392777,5.1431e-06,26.83
