"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.932,0,0.0859190302,0.0002874453,2.26
"deconvolveR",0.9735,0,0.1229448333,0.0005416632,5.74
"NoisyVar",0.8755,0,0.0780373203,5.46328e-05,2.93
