"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.951,0,0.0167722469,1.13287e-05,16.15
"deconvolveR",0.9475,0,0.0168718774,1.48421e-05,19.81
"NoisyVar",0.8825,0,0.0131590695,8.8299e-06,9.96
