"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8265,0,0.1210965717,0.0006561093,2.25
"deconvolveR",0.9885,0,0.338315822,0.0022913828,5.76
"NoisyVar",0.8825,0,0.1422043542,0.0001139016,2.77
