"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.672,0,0.0173221959,0.0001393329,2.34
"deconvolveR",0.9125,0,0.0482653524,0.000595614,7.93
"NoisyVar",0.8855,0,0.0240941683,1.60234e-05,4.41
