"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9375,0,0.0150138245,4.89645e-05,2.75
"deconvolveR",0.967,0,0.0206321514,7.54268e-05,6.65
"NoisyVar",0.884,0,0.013198394,8.8747e-06,10.08
