"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.919,0,0.0089658338,2.42739e-05,3.13
"deconvolveR",0.9695,0,0.0115968295,4.15259e-05,6.64
"NoisyVar",0.8735,0,0.0078023412,5.127e-06,26.79
