"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.8215,0,0.032581882,0.0001149837,2.22
"deconvolveR",0.7835,0,0.0344204404,0.0001312942,5.7
"NoisyVar",0.696,0,0.0274941785,1.73216e-05,3.04
