"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.6665,0,0.0088190096,7.20181e-05,2.35
"deconvolveR",0.9095,0,0.0264204899,0.0003139526,5.9
"NoisyVar",0.8075,0,0.0119832019,7.4164e-06,10.06
