"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.8225,0,0.0028575312,1.72688e-05,3.6
"deconvolveR",0.8075,0,0.0039351525,2.47612e-05,7
"NoisyVar",0.6925,0,0.0027529184,1.6631e-06,85.8
