"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.95,0,0.1658358146,0.0001788251,33.99
"deconvolveR",1,1,2.3720269474,0.0032766078,38.72
"NoisyVar",0.939,0,0.3037204427,0.0002430524,2.33
