"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.906,0,0.0140627582,1.26557e-05,15.6
"deconvolveR",0.898,0,0.0140020761,2.07112e-05,19.25
"NoisyVar",0.805,0,0.0110981325,6.8491e-06,9.98
