"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9375,0,0.0270542205,8.87209e-05,2.36
"deconvolveR",0.9745,0,0.0372930494,0.0001364454,6.27
"NoisyVar",0.8845,0,0.0240839671,1.60237e-05,4.32
