"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.813,0,0.069974792,0.0003868227,2.29
"deconvolveR",0.976,0,0.1670631248,0.0011964861,5.84
"NoisyVar",0.882,0,0.0780703878,5.39339e-05,2.77
