"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.949,0,0.0050929658,9.9111e-06,13.18
"deconvolveR",0.967,0,0.0057666972,1.0169e-05,16.61
"NoisyVar",0.8835,0,0.0041601016,2.7356e-06,85.8
