"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.814,0,0.0120991095,6.80308e-05,2.38
"deconvolveR",0.9695,0,0.0264275835,0.0001869553,7.47
"NoisyVar",0.881,0,0.0131586005,8.8178e-06,10.03
