"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8265,0,0.1210965717,0.0006561093,2.27
"deconvolveR",0.999,0.0225,0.5127948279,0.0033215686,5.99
"NoisyVar",0.9,0,0.1711704592,0.0001463456,2.78
