"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.8085,0,0.0108256245,2.15459e-05,3.27
"deconvolveR",0.961,0,0.0192571635,4.72684e-05,6.83
"NoisyVar",0.7035,0,0.0093472237,5.7046e-06,10.11
