"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.898,0,0.0810625174,7.73547e-05,37.14
"deconvolveR",1,0,0.6635813112,0.0009163816,40.49
"NoisyVar",0.867,0,0.1001501446,6.90489e-05,2.67
