"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.8015,0,0.0059368719,2.14265e-05,2.95
"deconvolveR",0.7965,0,0.0067552033,2.80367e-05,6.5
"NoisyVar",0.698,0,0.0051239603,3.2687e-06,27.42
