"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.8295,0,0.0203579307,0.0001066138,2.21
"deconvolveR",0.935,0,0.0348719315,0.0002177923,5.65
"NoisyVar",0.817,0,0.0204258307,1.29176e-05,4.22
