"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.805,0,0.0063053373,8.7223e-06,6.44
"deconvolveR",0.789,0,0.0062213225,7.7982e-06,9.91
"NoisyVar",0.6865,0,0.0049788983,3.231e-06,26.64
