"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.9195,0,0.0225235352,9.25436e-05,2.37
"deconvolveR",0.9175,0,0.0291705957,0.0001210687,7.49
"NoisyVar",0.82,0,0.02024771,1.27194e-05,4.23
