"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.796,0,0.0110116949,6.8815e-06,15.98
"deconvolveR",0.785,0,0.0106563709,9.1681e-06,19.5
"NoisyVar",0.697,0,0.0086300224,5.3316e-06,9.95
