"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.814,0,0.0105593908,2.91743e-05,2.93
"deconvolveR",0.7795,0,0.0107101356,2.73976e-05,6.26
"NoisyVar",0.7045,0,0.0086319555,5.3389e-06,10.16
