"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.8985,0,0.0081406166,5.0499e-06,26
"deconvolveR",0.952,0,0.0101493321,1.33588e-05,29.53
"NoisyVar",0.801,0,0.0064257341,4.0724e-06,26.75
