"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.8105,0,0.010400247,3.68529e-05,2.57
"deconvolveR",0.7965,0,0.0113721851,4.55843e-05,6.01
"NoisyVar",0.7025,0,0.0088079956,5.4753e-06,10
