"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.8035,0,0.0575306374,0.0002447983,2.2
"deconvolveR",0.7995,0,0.0682533997,0.0003289252,5.38
"NoisyVar",0.6995,0,0.0511549887,3.36388e-05,2.76
