"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.7985,0,0.1095803451,9.6979e-05,28.72
"deconvolveR",1,1,3.9115812471,0.0045018269,33.56
"NoisyVar",0.7945,0.0155,0.3702061253,0.0002553472,2.65
