"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9465,0,0.016521444,2.49114e-05,3.97
"deconvolveR",0.954,0,0.0171150618,3.20791e-05,7.72
"NoisyVar",0.8845,0,0.0131960742,8.9458e-06,10.12
