"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8225,0,0.0038236828,2.0873e-05,3.82
"deconvolveR",0.9705,0,0.0082980185,5.809e-05,9.43
"NoisyVar",0.8795,0,0.0041608416,2.7287e-06,85.8
