"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8295,0,0.0222372616,0.0001193488,2.29
"deconvolveR",0.978,0,0.0490762053,0.0003343297,7.68
"NoisyVar",0.88,0,0.0240857265,1.61159e-05,4.28
