"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.903,0,0.0443901476,3.9087e-05,25.7
"deconvolveR",0.9405,0,0.0511863822,8.24573e-05,29.16
"NoisyVar",0.81,0,0.0352568235,2.19575e-05,3.16
