"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.813,0,0.069974792,0.0003868227,2.1
"deconvolveR",0.998,0.001,0.3997893984,0.0025826696,5.62
"NoisyVar",0.914,0,0.1190934996,8.77594e-05,2.76
