"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.9055,0,0.0440161616,6.15594e-05,2.67
"deconvolveR",0.9025,0,0.0456278452,9.47372e-05,6.47
"NoisyVar",0.813,0,0.035260134,2.19961e-05,3.45
