"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.6645,0,0.0762565092,0.0006281418,2.46
"deconvolveR",0.9705,0.626,1.1475175306,0.0115543279,6.71
"NoisyVar",0.775,0.0175,0.3700170259,0.0002516812,2.59
