"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.668,0,0.0055199701,4.48091e-05,2.65
"deconvolveR",0.912,0,0.0163664983,0.0002032541,6.47
"NoisyVar",0.8745,0,0.0078020455,5.1794e-06,26.85
