"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.87,0,0.0130339256,4.25104e-05,2.53
"deconvolveR",0.905,0,0.0155453407,6.37395e-05,6
"NoisyVar",0.8155,0,0.0112982324,7.0274e-06,10.01
