"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.8035,0,0.0633119462,6.10451e-05,34.4
"deconvolveR",1,0.625,1.0306438371,0.0014158092,37.88
"NoisyVar",0.7925,0,0.1303294364,8.66474e-05,2.7
