"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9375,0,0.0270542205,8.87209e-05,2.42
"deconvolveR",0.973,0,0.0371096973,0.0001539284,6.29
"NoisyVar",0.8925,0,0.0243071094,1.63569e-05,4.48
