"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.9115,0,0.0257165354,1.60941e-05,18.19
"deconvolveR",0.9165,0,0.0263058434,3.42019e-05,21.97
"NoisyVar",0.8145,0,0.0202510369,1.27039e-05,4.39
