"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.943,0,0.0928840346,0.0001834568,2.44
"deconvolveR",1,0.2485,0.9299653268,0.0021796904,6.01
"NoisyVar",0.9335,0,0.198640179,0.0001391553,2.89
