"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8975,0,0.0082312403,3.26525e-05,2.63
"deconvolveR",0.971,0,0.0129862049,6.11836e-05,6.39
"NoisyVar",0.87,0,0.0076377948,5.1178e-06,27.07
