"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.9065,0,0.0123492423,5.07909e-05,2.4
"deconvolveR",0.9215,0,0.0163852421,7.85589e-05,5.81
"NoisyVar",0.808,0,0.0112972486,7.0475e-06,10
