"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.809,0,0.0187755649,6.778e-05,2.39
"deconvolveR",0.9795,0,0.0430639237,0.0001649999,5.9
"NoisyVar",0.741,0,0.0198158217,1.27261e-05,4.38
