"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.6875,0,0.0545082569,0.0004642261,2.45
"deconvolveR",0.9715,0.1175,0.5557674777,0.006906263,6.43
"NoisyVar",0.933,0,0.1985955539,0.0001401993,2.99
