"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.8155,0,0.0061140244,1.69401e-05,3.34
"deconvolveR",0.771,0,0.0061396958,1.90049e-05,6.96
"NoisyVar",0.689,0,0.0050126356,3.1915e-06,26.92
