"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8975,0,0.0082312403,3.26525e-05,2.73
"deconvolveR",0.974,0,0.0129376172,5.65906e-05,6.23
"NoisyVar",0.8715,0,0.0075921685,5.0677e-06,27.2
