"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.877,0,0.0234944527,7.78599e-05,2.42
"deconvolveR",0.901,0,0.0274267294,9.7878e-05,5.99
"NoisyVar",0.815,0,0.0202499378,1.27667e-05,4.24
