"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.813,0,0.0315349639,0.0001338972,2.49
"deconvolveR",0.9455,0,0.0624054468,0.0002799248,5.82
"NoisyVar",0.722,0,0.0326867071,2.11013e-05,3.2
