"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.6875,0,0.0445236724,0.0003791591,2.21
"deconvolveR",0.8815,0,0.1190666126,0.0012381005,5.6
"NoisyVar",0.6995,0,0.0552642128,3.70828e-05,2.66
