"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9465,0,0.016521444,2.49114e-05,3.95
"deconvolveR",0.9875,0,0.0213615468,4.45172e-05,7.58
"NoisyVar",0.883,0,0.0134385461,9.0119e-06,10.04
