"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.945,0,0.0162037257,3.20577e-05,3.19
"deconvolveR",0.9645,0,0.0182079327,3.40884e-05,6.67
"NoisyVar",0.8805,0,0.0131622818,8.8302e-06,10.01
