"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.8965,0,0.0079203438,1.53194e-05,4.47
"deconvolveR",0.9,0,0.0082869329,1.43691e-05,7.99
"NoisyVar",0.8015,0,0.0063800625,3.9674e-06,26.59
