"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.8265,0,0.1107157552,0.0005904507,2.24
"deconvolveR",0.963,0,0.2318048624,0.0013553517,6.15
"NoisyVar",0.81,0,0.1195958232,8.96038e-05,2.33
