"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9515,0,0.1668185726,0.0001508273,22.92
"deconvolveR",1,1,2.9916242226,0.0034670909,27.53
"NoisyVar",0.936,0,0.3039589765,0.0002422686,2.55
