"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.8075,0,0.0335857185,9.51395e-05,2.32
"deconvolveR",0.778,0,0.0338573433,0.0001057822,5.81
"NoisyVar",0.696,0,0.0274955125,1.72181e-05,3.27
