"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9465,0,0.0167050133,1.58469e-05,14.47
"deconvolveR",0.9515,0,0.0170897993,1.72097e-05,17.88
"NoisyVar",0.88,0,0.0131550351,8.8444e-06,9.95
