"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9495,0,0.0967047542,7.10515e-05,21.92
"deconvolveR",1,0.414,0.9984008326,0.0011618881,25.42
"NoisyVar",0.924,0,0.1191769491,8.81424e-05,2.73
