"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.8065,0,0.0346989326,3.10591e-05,22.7
"deconvolveR",0.978,0,0.0659226557,9.45509e-05,26.31
"NoisyVar",0.705,0,0.0281939175,1.72709e-05,3.15
