"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.8155,0,0.0032597131,1.11068e-05,5.71
"deconvolveR",0.783,0,0.0034578909,1.10737e-05,10.03
"NoisyVar",0.6975,0,0.002727561,1.6817e-06,85.8
