"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9515,0,0.1668185726,0.0001508273,25.81
"deconvolveR",1,1,5.9806240943,0.0069280554,30.46
"NoisyVar",0.946,0.069,0.5645733641,0.0003921688,2.35
