"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.813,0,0.0640079,0.0003477345,2.23
"deconvolveR",0.9325,0,0.1142050461,0.0007479028,5.55
"NoisyVar",0.8055,0,0.0656058472,4.32329e-05,2.64
