"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.9125,0,0.0044644103,2.7633e-06,118.86
"deconvolveR",0.973,0,0.0058966319,7.8855e-06,122.07
"NoisyVar",0.8035,0,0.0035256351,2.1749e-06,85.2
